Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,Class
t_homewood_6.txt,1,52,99,35.01,51.03,99,17.33,17.31,84.62,46.15,0,0,0,0,0,0,0,0,17.31,19.23,1.92,5.77,1.92,1.92,3.85,7.69,1.92,0,1.92,1.92,11.54,9.62,1.92,1.92,0,0,0,0,0,0,0,5.77,0,0,0,1.92,1.92,1.92,1.92,0,0,1.92,5.77,0,0,0,5.77,7.69,0,1.92,1.92,5.77,1.92,1.92,3.85,0,19.23,1.92,15.38,3.85,1.92,1.92,0,3.85,0,0,0,0,0,0,0,0,17.31,5.77,5.77,0,0,0,0,1.92,0,1.92,0,1.92,0
t_homewood_7.txt,1,74,97.57,55.37,45.17,75.85,18.5,16.22,85.14,50,5.41,2.7,1.35,0,1.35,0,0,2.7,12.16,16.22,5.41,2.7,8.11,0,8.11,5.41,0,0,2.7,4.05,2.7,2.7,0,0,0,0,5.41,1.35,1.35,0,0,10.81,0,0,4.05,4.05,2.7,4.05,0,0,0,0,1.35,0,0,0,1.35,10.81,2.7,0,2.7,5.41,0,2.7,6.76,0,18.92,2.7,17.57,1.35,2.7,4.05,2.7,2.7,0,0,0,0,0,0,0,0,12.16,5.41,2.7,0,0,0,0,0,0,0,2.7,1.35,0
t_homewood_8.txt,1,55,76.34,57.22,55.41,98.09,11,18.18,94.55,56.36,9.09,5.45,3.64,1.82,0,0,0,3.64,10.91,12.73,12.73,5.45,5.45,1.82,16.36,3.64,0,0,1.82,7.27,5.45,5.45,0,0,0,0,9.09,0,1.82,0,1.82,10.91,0,0,0,1.82,5.45,3.64,3.64,3.64,0,0,1.82,0,0,0,1.82,9.09,7.27,0,1.82,0,0,14.55,1.82,0,14.55,3.64,10.91,0,1.82,1.82,1.82,0,0,0,0,0,0,0,0,0,10.91,7.27,0,0,0,0,1.82,0,0,1.82,0,0,0
t_homewood_9.txt,1,42,55.4,68.29,13.15,99,21,19.05,92.86,45.24,11.9,9.52,7.14,2.38,0,0,0,2.38,9.52,4.76,7.14,0,11.9,2.38,14.29,9.52,0,0,0,2.38,11.9,11.9,0,0,0,0,14.29,4.76,2.38,4.76,0,9.52,0,0,2.38,2.38,2.38,2.38,0,0,0,0,7.14,0,0,0,4.76,11.9,7.14,0,0,4.76,0,4.76,11.9,0,7.14,0,4.76,2.38,0,7.14,2.38,2.38,0,0,0,0,0,0,0,0,9.52,2.38,0,0,0,0,0,0,0,2.38,4.76,0,0
t_knickerbocker_1.txt,1,125,61.67,21.18,69.14,99,10.42,15.2,92.8,60,12,5.6,5.6,0,0,0,0,6.4,8.8,13.6,14.4,8.8,2.4,1.6,17.6,7.2,1.6,0,0.8,3.2,7.2,7.2,0,0,0,0,0.8,0,0,0,0,8.8,1.6,0,3.2,4,0.8,1.6,0,0,0,0,0,0,0,0,0,6.4,0,4,1.6,2.4,0,4.8,11.2,2.4,18.4,3.2,13.6,3.2,2.4,4,0.8,2.4,0,0,0.8,0,0,0,0,0,19.2,15.2,2.4,0,0,0,0,0,0,0.8,0,0.8,0
t_knickerbocker_10.txt,1,196,75.65,30.49,77.38,95.01,16.33,18.37,90.82,52.55,12.24,9.69,7.65,0,0.51,0,1.53,2.55,8.67,13.78,10.71,4.08,5.1,1.53,15.82,9.69,4.08,0.51,1.53,1.53,5.61,5.1,0.51,0.51,0,0,5.61,0,1.53,0,0,7.65,1.02,0.51,1.53,0.51,2.55,2.04,3.06,2.04,0.51,0.51,1.02,0.51,0,0,0,6.63,0.51,1.53,2.04,3.57,0,6.63,9.69,0.51,16.33,1.53,9.69,6.63,2.04,3.06,5.61,0,0,0,0,0,0,0,0,0,12.76,3.06,1.02,0,0,0,3.06,2.04,0,3.57,0,0,0
t_knickerbocker_11.txt,1,81,94.33,73.14,26.79,99,16.2,18.52,88.89,53.09,8.64,4.94,0,1.23,3.7,0,0,3.7,12.35,14.81,7.41,3.7,4.94,1.23,9.88,6.17,6.17,0,0,1.23,6.17,6.17,0,0,0,0,7.41,0,1.23,0,0,9.88,1.23,0,3.7,3.7,1.23,4.94,2.47,1.23,0,1.23,3.7,0,0,0,2.47,6.17,2.47,2.47,1.23,3.7,0,0,12.35,1.23,14.81,0,12.35,2.47,1.23,7.41,4.94,1.23,0,0,1.23,0,0,1.23,0,0,14.81,6.17,7.41,0,0,0,0,0,0,1.23,0,0,0
t_knickerbocker_12.txt,1,77,97.46,90.28,72.99,99,12.83,20.78,87.01,46.75,7.79,6.49,0,6.49,0,0,0,1.3,14.29,12.99,6.49,2.6,2.6,1.3,12.99,9.09,2.6,0,2.6,0,10.39,7.79,1.3,0,0,0,11.69,0,1.3,0,1.3,9.09,2.6,0,1.3,1.3,0,3.9,0,0,0,0,0,0,0,0,0,18.18,9.09,3.9,6.49,2.6,0,5.19,5.19,0,19.48,0,19.48,0,2.6,1.3,6.49,1.3,0,0,0,0,0,0,0,0,11.69,7.79,2.6,0,0,0,0,0,0,0,0,1.3,0
t_knickerbocker_13.txt,1,112,92.39,76.25,35.37,99,16,16.96,89.29,48.21,8.04,6.25,1.79,3.57,0,0.89,0,1.79,12.5,12.5,8.04,3.57,5.36,0.89,12.5,8.04,2.68,0,0,0.89,6.25,6.25,0,0,0,0,8.04,0.89,0,1.79,0,5.36,0.89,0,0.89,1.79,0,1.79,3.57,0.89,1.79,0.89,2.68,0.89,0,0,0.89,8.93,6.25,1.79,0.89,0,0,8.04,2.68,0,16.07,0.89,13.39,1.79,4.46,5.36,7.14,2.68,0,0,0,0,0,0,0,0,19.64,7.14,9.82,0,0,0,0,0,0,0,1.79,0.89,0
t_knickerbocker_14.txt,1,237,84.48,55.02,39.53,97,8.17,10.13,89.87,55.7,10.55,5.91,1.27,0.42,3.8,0,0.42,4.64,12.24,13.5,10.13,5.49,4.64,1.69,14.77,8.44,5.06,1.69,4.22,2.53,5.91,5.49,0.42,0.42,0,0,5.49,0.42,0,0,0,11.39,0,0.42,2.95,5.49,0.42,5.49,1.69,1.27,0,0,0.84,0.42,0.42,0,0,6.75,0.84,2.95,1.27,3.8,0,3.38,10.13,1.69,15.61,2.11,9.7,4.64,1.69,2.95,4.64,1.27,0,0,0.42,0,0,0.42,0,0,17.3,12.24,0.42,0,0,0,0,0,0,1.27,2.53,0.84,0
t_knickerbocker_15.txt,1,84,87.62,92.33,13.15,87.2,14,11.9,88.1,57.14,9.52,5.95,0,3.57,2.38,0,0,3.57,13.1,13.1,11.9,1.19,5.95,2.38,17.86,5.95,3.57,1.19,1.19,2.38,4.76,3.57,0,0,0,0,13.1,0,1.19,0,0,9.52,0,1.19,3.57,0,2.38,2.38,0,0,0,0,2.38,0,0,0,2.38,9.52,7.14,1.19,2.38,1.19,0,3.57,11.9,0,15.48,3.57,13.1,2.38,2.38,5.95,2.38,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0
t_knickerbocker_16.txt,1,385,50.49,61.26,60.51,92.32,15.4,16.1,87.53,52.21,11.95,7.79,2.86,2.6,0.78,0.78,0.78,4.16,8.57,9.61,10.13,6.75,7.79,2.34,16.62,8.31,2.86,1.04,2.86,1.82,5.97,4.94,0.78,0.52,0,0,8.05,0,0.26,0.78,0,9.35,1.04,0.52,1.3,1.56,1.82,3.38,3.64,1.56,0.78,0.78,2.6,0,0,0,2.6,6.75,3.12,0.78,2.6,0.52,0.52,5.71,9.35,0.26,17.4,2.08,9.35,7.27,1.56,3.12,2.08,0.52,0,0,0,0,0,0,0,0,16.62,7.01,4.42,0.26,0,0,0.52,1.04,0,2.34,1.04,0,0
t_knickerbocker_17.txt,1,180,94.23,72.94,71.7,96.76,9,18.89,89.44,47.22,4.44,2.78,0,2.22,0,0,0.56,1.67,10,15,8.33,5,4.44,1.67,14.44,7.22,1.67,0.56,2.22,2.78,6.11,5.56,0.56,0.56,0,0,7.22,0,0.56,0,0,5.56,0,0,0.56,2.22,1.11,1.67,1.67,0.56,1.11,0,5.56,0,0,0,5.56,10.56,2.78,0,3.33,4.44,0,7.22,5.56,0.56,23.33,4.44,14.44,6.67,2.78,7.78,4.44,0.56,0.56,0,0,0,0,0,0,0,14.44,11.11,1.11,0,0,0,0,0,0,0.56,0,1.67,0
t_knickerbocker_18.txt,1,61,75.09,90.5,52.08,83.88,15.25,18.03,85.25,60.66,13.11,11.48,3.28,8.2,0,0,0,1.64,11.48,13.11,16.39,3.28,1.64,1.64,18.03,3.28,3.28,0,0,1.64,4.92,3.28,0,0,0,0,13.11,1.64,1.64,1.64,0,6.56,0,0,1.64,1.64,1.64,3.28,1.64,1.64,0,0,0,0,0,0,0,16.39,13.11,3.28,1.64,1.64,0,13.11,3.28,0,16.39,1.64,11.48,3.28,1.64,6.56,3.28,1.64,0,0,1.64,0,0,0,1.64,0,16.39,6.56,3.28,0,0,0,0,0,0,0,0,6.56,0
t_knickerbocker_19.txt,1,44,64.08,50,31.94,99,8.8,18.18,81.82,43.18,2.27,0,0,0,0,0,0,2.27,6.82,6.82,11.36,9.09,6.82,0,18.18,13.64,4.55,2.27,2.27,2.27,9.09,6.82,0,0,0,0,2.27,0,2.27,0,0,4.55,0,0,2.27,0,0,2.27,2.27,0,0,2.27,0,0,0,0,0,6.82,2.27,0,2.27,2.27,0,6.82,9.09,0,18.18,6.82,13.64,2.27,0,6.82,4.55,0,0,0,0,0,0,0,0,0,43.18,34.09,2.27,0,0,0,6.82,0,0,0,0,0,0
t_knickerbocker_2.txt,1,61,89.64,43.48,80.82,99,10.17,16.39,77.05,40.98,3.28,3.28,3.28,0,0,0,0,0,4.92,16.39,8.2,8.2,4.92,0,14.75,4.92,0,0,18.03,0,6.56,6.56,0,0,0,0,1.64,0,0,0,0,3.28,0,3.28,0,0,0,0,1.64,0,1.64,0,0,0,0,0,0,6.56,0,1.64,3.28,1.64,0,13.11,3.28,0,22.95,3.28,8.2,14.75,0,1.64,3.28,0,0,0,0,0,0,0,0,0,24.59,9.84,3.28,1.64,0,0,0,0,0,0,3.28,6.56,0
t_knickerbocker_20.txt,1,108,51.66,98.96,9.03,88.52,18,20.37,85.19,55.56,15.74,11.11,0.93,8.33,0,0.93,0.93,4.63,8.33,12.04,8.33,5.56,10.19,0.93,13.89,5.56,2.78,0.93,0,1.85,5.56,4.63,0.93,0,0.93,0,18.52,0,0,0,1.85,6.48,0,0,0.93,1.85,1.85,1.85,2.78,1.85,0.93,0,0.93,0.93,0,0,0,12.96,9.26,0,1.85,1.85,0,9.26,2.78,0,12.04,0.93,7.41,4.63,2.78,1.85,3.7,0,0,0,0,0,0,0,0,0,17.59,3.7,9.26,0,0,0,1.85,0.93,0,0.93,0,0.93,0
t_knickerbocker_3.txt,1,146,37.68,99,25.9,76.42,12.17,16.44,93.15,61.64,21.23,13.7,0,3.42,7.53,2.74,0,7.53,7.53,10.96,8.9,6.16,6.16,1.37,20.55,2.05,0.68,2.05,0,2.05,2.74,2.74,0,0,0,0,23.29,0.68,0,0,3.42,15.75,1.37,2.74,2.05,3.42,3.42,5.48,1.37,1.37,0,0,0,0,0,0,0,8.22,4.11,1.37,2.74,0,0,2.05,15.07,3.42,15.07,4.79,6.85,6.85,2.74,1.37,1.37,0,0,0,0.68,0,0,0.68,0,0,22.6,7.53,7.53,0,0,1.37,0.68,0,1.37,1.37,2.74,0,0
t_knickerbocker_4.txt,1,148,51.94,47.3,74.76,99,10.57,11.49,95.95,62.84,14.86,8.78,6.76,1.35,0,0.68,0,6.08,12.16,10.81,10.81,9.46,6.08,2.03,18.24,6.76,0.68,2.03,0.68,1.35,9.46,8.11,0,0,0,0,8.78,0.68,1.35,2.7,0,5.41,0,1.35,0,0.68,1.35,2.03,1.35,0.68,0.68,0,0.68,0,0,0,0,7.43,3.38,0.68,3.38,1.35,0,12.16,4.05,0.68,16.89,3.38,10.81,5.41,2.03,3.38,4.73,0,0,0,1.35,0,0,0.68,0,0.68,12.16,8.78,0.68,0,0,0,0,0.68,0,2.03,0,0,0
t_knickerbocker_5.txt,1,96,91.1,79.76,88.24,99,19.2,20.83,88.54,50,7.29,6.25,1.04,4.17,1.04,0,0,1.04,12.5,12.5,6.25,4.17,8.33,1.04,10.42,6.25,1.04,0,0,2.08,7.29,7.29,0,0,0,0,9.38,0,0,0,0,8.33,1.04,0,0,2.08,1.04,4.17,4.17,4.17,0,0,2.08,0,0,0,2.08,10.42,7.29,0,2.08,1.04,0,5.21,3.12,0,21.88,2.08,17.71,4.17,3.12,5.21,7.29,0,0,0,0,0,0,0,0,0,16.67,3.12,4.17,0,0,0,2.08,5.21,0,2.08,0,0,0
t_knickerbocker_6.txt,1,317,84.7,40.03,42.55,86.11,10.23,14.83,83.91,43.53,8.83,3.47,2.52,0.63,0,0.32,0,5.36,8.52,11.04,6.62,4.42,4.42,1.89,12.93,4.42,2.21,0.63,4.42,3.15,4.73,4.1,0.63,0,0,0,4.73,0,0,0.63,0.32,8.52,1.26,0.32,0.95,1.58,1.26,3.47,1.89,0.32,0.95,0,3.79,0,0.32,0,3.47,5.05,0.95,1.26,1.58,2.21,0.32,5.99,6.31,0,13.88,1.26,10.09,2.84,2.52,4.1,5.99,2.52,0,0,0.63,0,0,0.63,0,0,22.71,10.41,5.36,0,0,0.63,0,1.58,0.63,1.26,1.89,0.95,0
t_knickerbocker_7.txt,1,251,71.14,50,75.29,77.16,19.31,11.55,88.84,56.57,10.36,7.17,3.19,0.8,2.39,0,0.8,3.19,11.55,10.76,11.55,3.98,7.57,1.99,17.53,5.18,1.59,0.8,1.99,3.59,3.19,2.79,0,0,0,0,5.58,0.8,0.4,0.4,0,9.16,0.8,0.8,1.99,0.8,1.2,3.59,0.8,0.4,0.4,0,0.4,0,0.4,0,0,6.37,1.99,0.8,2.39,1.59,0,3.98,11.55,1.2,19.52,4.38,11.55,5.18,1.59,3.19,3.59,1.2,0,0,0.8,0,0.4,0,0.4,0,14.34,5.18,1.99,0,0,0,0,0,0,0.8,4.78,1.59,0
t_knickerbocker_8.txt,1,110,23.84,35.79,43.37,99,9.17,18.18,91.82,53.64,10,4.55,4.55,0,0,0,0,5.45,7.27,7.27,9.09,15.45,10.91,0,10.91,12.73,2.73,0,0.91,1.82,14.55,13.64,0,0,0,0,1.82,0,0.91,0,0,6.36,0.91,0.91,0,0.91,2.73,0.91,1.82,0,0.91,0,6.36,0.91,0,0,4.55,10.91,1.82,3.64,3.64,3.64,0,7.27,2.73,0.91,13.64,0,8.18,6.36,1.82,5.45,3.64,0,0,0,1.82,0,0,0.91,0.91,0,20.91,10,6.36,0,0,0,0.91,2.73,0,0.91,0,0,0
t_knickerbocker_9.txt,1,124,69.76,25.93,74.76,56.22,13.78,14.52,87.9,56.45,11.29,7.26,6.45,0,0,0,0.81,4.03,11.29,10.48,10.48,5.65,7.26,0.81,17.74,8.06,2.42,1.61,2.42,0.81,4.03,2.42,0.81,0.81,0,0,4.84,0,1.61,0,0,12.9,1.61,0,3.23,3.23,1.61,4.03,0.81,0,0,0.81,0.81,0,0,0,0.81,8.87,3.23,0,3.23,2.42,0,8.87,5.65,0.81,16.13,2.42,11.29,4.03,1.61,6.45,3.23,0.81,0,0,0.81,0,0,0.81,0,0,16.13,5.65,2.42,0,0,0.81,0.81,1.61,3.23,0.81,0,0.81,0
t_sheraton_1.txt,1,48,93.26,58.24,7.84,99,9.6,20.83,89.58,56.25,4.17,4.17,2.08,0,2.08,0,0,0,14.58,14.58,12.5,8.33,4.17,0,16.67,2.08,0,0,0,0,10.42,10.42,0,0,0,0,2.08,0,0,0,0,2.08,0,0,2.08,0,2.08,0,2.08,2.08,0,0,8.33,4.17,0,0,4.17,10.42,0,6.25,0,4.17,0,10.42,2.08,0,12.5,2.08,6.25,6.25,12.5,4.17,0,0,0,0,2.08,0,0,0,2.08,0,22.92,18.75,0,0,0,0,0,2.08,0,2.08,0,0,0
t_sheraton_10.txt,1,136,82.09,98.29,78.51,94.01,19.43,17.65,86.03,59.56,15.44,11.03,0,10.29,0,0.74,0,4.41,9.56,16.91,8.09,5.15,4.41,1.47,12.5,4.41,0.74,2.21,0.74,0.74,5.88,5.15,0.74,0,0.74,0,14.71,0,0,0,0.74,5.88,0.74,0.74,1.47,0.74,1.47,2.21,2.21,0,0.74,1.47,0,0,0,0,0,14.71,11.03,0,2.94,0.74,0,6.62,3.68,1.47,25,3.68,13.24,8.82,2.21,0.74,2.21,0,0,0,0,0,0,0,0,0,10.29,5.15,2.21,0,0,0,0.74,0,0,0.74,1.47,0,0
t_sheraton_11.txt,1,173,82.09,94.06,67.35,95.16,19.22,17.34,82.08,47.98,9.25,7.51,0,5.78,0.58,0,1.16,1.73,10.4,10.98,6.36,5.2,8.67,0,13.29,4.05,1.16,1.16,4.62,3.47,5.2,4.62,0,0,0,0,10.98,0,0.58,0,0,6.36,1.16,1.16,0,0.58,1.73,1.73,1.73,1.16,0,0.58,2.89,0,0,0,2.89,9.25,7.51,0.58,0.58,0.58,0,9.25,2.89,0.58,20.81,2.31,13.29,6.36,1.16,2.31,2.31,0.58,0,0,0,0,0,0,0,0,14.45,6.94,2.31,0,0,0,0,0.58,0,0.58,2.31,1.73,0
t_sheraton_12.txt,1,117,71.92,27.49,82.02,73.64,19.5,15.38,92.31,63.25,18.8,10.26,6.84,0,0,0,3.42,8.55,7.69,17.95,10.26,3.42,4.27,1.71,13.68,4.27,1.71,0.85,0,0.85,4.27,3.42,0.85,0,0,0,5.13,0,0,0,0,9.4,0.85,0.85,1.71,0,3.42,2.56,0,0,0,0,0.85,0,0.85,0,0,2.56,0.85,0.85,0.85,0,0,7.69,4.27,0.85,17.95,0.85,11.11,6.84,4.27,9.4,1.71,0.85,0,0,0,0,0,0,0,0,15.38,7.69,4.27,0,0,0,0,0,0,0,3.42,0,0
t_sheraton_13.txt,1,209,76.13,71.71,74.12,99,13.06,16.27,82.3,47.37,11.96,8.61,2.87,4.31,0.96,0,0.48,3.35,9.09,10.53,6.22,4.78,7.18,0.48,10.53,5.26,0.96,0,1.91,0.96,7.18,7.18,0,0,0,0,6.7,0,0,0,0,6.7,0.48,1.44,0,0.96,0.96,2.87,2.87,1.91,0,0.48,3.35,1.44,0,0,1.91,8.13,4.78,1.44,1.91,0.96,0,4.78,4.78,0.48,18.66,3.83,12.92,2.39,0.48,4.31,1.44,0.96,0,0,3.35,0,2.87,0.48,0,0,16.75,7.66,1.91,0,0,0.96,2.87,0.48,0,0.48,0.96,1.44,0
t_sheraton_14.txt,1,77,61.44,30.16,72.99,97.38,11,12.99,98.7,63.64,14.29,11.69,6.49,3.9,0,0,1.3,2.6,10.39,15.58,10.39,9.09,6.49,2.6,22.08,7.79,2.6,1.3,1.3,0,5.19,5.19,0,0,0,0,6.49,1.3,0,1.3,0,14.29,1.3,0,3.9,2.6,2.6,6.49,0,0,0,0,3.9,0,1.3,0,2.6,14.29,3.9,1.3,3.9,5.19,0,12.99,9.09,0,14.29,2.6,9.09,3.9,2.6,5.19,2.6,0,0,1.3,1.3,0,0,1.3,0,0,9.09,6.49,0,0,0,0,2.6,0,0,0,0,0,0
t_sheraton_15.txt,1,99,92.27,72.77,20.99,80.64,19.8,18.18,80.81,46.46,9.09,5.05,1.01,3.03,1.01,0,0,4.04,13.13,11.11,5.05,4.04,6.06,1.01,9.09,5.05,2.02,2.02,0,3.03,3.03,3.03,0,0,0,0,6.06,0,0,0,0,3.03,0,0,0,0,1.01,2.02,0,0,0,0,3.03,0,0,0,3.03,9.09,3.03,2.02,3.03,2.02,0,0,9.09,1.01,13.13,3.03,8.08,3.03,2.02,5.05,3.03,1.01,0,0,0,0,0,0,0,0,10.1,5.05,1.01,0,0,0,0,0,0,2.02,0,2.02,0
t_sheraton_16.txt,1,233,69.69,79.26,44.52,80.28,13.71,15.02,90.13,58.37,15.45,10.73,4.72,3,2.58,0,0.43,4.72,10.73,14.59,9.01,5.15,8.58,0.86,15.45,6.01,3.43,2.15,1.72,3,4.72,3.86,0.86,0,0,0,11.16,1.29,0,0,1.29,8.15,1.29,0,1.72,0.86,2.15,3,1.72,0.86,0.86,0,2.15,0,0.86,0,1.29,8.15,3.86,1.72,3,1.29,0,6.87,6.01,0.43,12.88,2.58,9.01,2.58,2.15,2.15,0.43,1.29,0,0,0,0,0,0,0,0,10.73,4.72,1.29,0,0,0,3.43,0.43,0,0,0.86,0,0
t_sheraton_17.txt,1,109,85.04,70.91,32.93,98.18,15.57,11.01,87.16,54.13,6.42,3.67,0,3.67,0,0,0,2.75,13.76,11.01,9.17,6.42,9.17,0,14.68,7.34,1.83,0,1.83,0.92,7.34,6.42,0.92,0,0.92,0,4.59,0,0,0,0,7.34,0.92,0,1.83,2.75,0.92,2.75,0.92,0.92,0,0,1.83,0,0,0,1.83,8.26,3.67,1.83,0.92,3.67,0,10.09,3.67,0,16.51,2.75,11.01,4.59,1.83,4.59,2.75,0.92,0,0,0,0,0,0,0,0,9.17,6.42,1.83,0,0,0,0,0,0,0.92,0,0,0
t_sheraton_18.txt,1,72,75.9,44.48,17.01,99,18,9.72,91.67,59.72,11.11,5.56,2.78,0,2.78,0,0,5.56,11.11,13.89,13.89,5.56,4.17,1.39,22.22,4.17,2.78,0,2.78,1.39,9.72,8.33,1.39,0,0,1.39,2.78,0,0,0,0,8.33,0,0,2.78,5.56,0,2.78,1.39,0,0,1.39,0,0,0,0,0,6.94,0,2.78,1.39,5.56,0,5.56,12.5,0,12.5,4.17,8.33,1.39,0,5.56,1.39,0,0,0,0,0,0,0,0,0,13.89,5.56,5.56,1.39,0,0,0,0,0,1.39,0,0,0
t_sheraton_19.txt,1,290,81.07,20.4,79.12,85.87,20.71,13.1,88.28,56.9,11.03,6.21,5.17,0,0,0.69,0.34,4.83,10.69,14.83,7.93,4.14,9.31,1.72,13.1,6.9,2.76,0,2.76,2.76,4.83,4.14,0.69,0.34,0,0.34,2.76,0.34,0,0.69,0,9.31,0,1.38,0.69,1.03,2.07,4.14,2.07,1.03,0.34,0.34,2.07,1.03,0.34,0,0.69,3.79,0.34,1.03,1.38,1.03,0.34,10,2.07,0.34,17.93,2.07,12.76,3.79,2.07,0.34,4.48,1.72,0,0,1.03,0,0.34,0.69,0.34,0,8.62,3.79,1.38,0,0,0.34,0.69,0,0.69,0,0.69,1.03,0
t_sheraton_2.txt,1,86,59.9,17.61,64.67,98.75,14.33,19.77,88.37,55.81,16.28,11.63,10.47,0,0,0,1.16,4.65,8.14,13.95,8.14,5.81,8.14,1.16,13.95,6.98,4.65,0,0,2.33,5.81,5.81,0,0,0,0,4.65,0,0,0,1.16,9.3,0,0,2.33,2.33,2.33,2.33,2.33,2.33,0,0,0,0,0,0,0,5.81,0,1.16,3.49,2.33,0,6.98,4.65,1.16,12.79,3.49,9.3,1.16,4.65,4.65,2.33,3.49,0,0,1.16,0,0,1.16,0,0,16.28,6.98,8.14,0,0,0,0,0,0,1.16,0,0,0
t_sheraton_20.txt,1,71,97.68,80.09,76.59,99,71,22.54,83.1,43.66,9.86,7.04,1.41,4.23,0,0,1.41,2.82,8.45,16.9,2.82,2.82,2.82,0,7.04,8.45,1.41,0,1.41,0,8.45,8.45,0,0,0,0,7.04,0,0,0,0,8.45,2.82,1.41,1.41,1.41,0,1.41,2.82,1.41,0,0,0,0,0,0,0,12.68,4.23,0,4.23,4.23,0,2.82,1.41,0,21.13,2.82,21.13,0,2.82,1.41,1.41,0,0,0,0,0,0,0,0,0,19.72,0,4.23,0,0,0,0,12.68,0,0,2.82,0,0
t_sheraton_3.txt,1,95,79.38,82.83,43.37,65.65,13.57,16.84,94.74,55.79,11.58,5.26,1.05,3.16,1.05,0,0,6.32,14.74,8.42,11.58,2.11,6.32,1.05,12.63,4.21,0,1.05,1.05,0,7.37,4.21,2.11,0,0,1.05,7.37,0,1.05,0,0,4.21,1.05,1.05,0,1.05,1.05,0,4.21,3.16,0,1.05,3.16,0,1.05,0,2.11,11.58,4.21,1.05,2.11,4.21,0,3.16,10.53,1.05,17.89,0,13.68,4.21,3.16,6.32,3.16,0,0,1.05,0,0,0,0,0,0,9.47,4.21,1.05,0,0,0,3.16,0,0,0,0,1.05,0
t_sheraton_4.txt,1,101,87.34,50,61.63,96.57,25.25,9.9,83.17,47.52,5.94,2.97,1.98,0,0.99,0,0,2.97,7.92,14.85,5.94,8.91,6.93,0,9.9,6.93,0.99,0,1.98,1.98,4.95,4.95,0,0,0,0,2.97,0.99,0,0,0,4.95,0,0,1.98,1.98,0.99,1.98,0.99,0,0.99,0,0.99,0,0,0,0.99,7.92,0.99,0,2.97,3.96,0,2.97,7.92,0,20.79,2.97,15.84,4.95,0.99,7.92,1.98,0,0,0,0,0,0,0,0,0,12.87,9.9,2.97,0,0,0,0,0,0,0,0,0,0
t_sheraton_5.txt,1,195,59.92,95.93,53.59,81.28,15,15.38,87.69,57.44,14.36,11.28,1.03,9.74,0,0,0.51,3.08,8.21,12.82,9.74,6.67,6.67,1.03,16.41,3.08,1.03,1.03,2.56,2.56,4.62,3.59,0.51,0,0,0,11.28,0.51,0.51,0.51,0,6.67,1.03,0.51,2.05,0.51,1.03,1.54,1.03,1.03,0,0,0,0,0,0,0,13.85,10.26,0,0.51,2.05,1.03,8.21,5.64,0.51,20,3.59,13.33,5.64,2.56,2.05,1.54,0.51,0,0,0.51,0,0,0,0.51,0,13.85,6.15,1.54,0,0,0,0.51,2.56,0,2.05,1.03,0,0
t_sheraton_6.txt,1,79,72.31,73.66,22.44,99,8.78,20.25,87.34,56.96,10.13,6.33,3.8,2.53,0,0,0,3.8,12.66,12.66,8.86,8.86,8.86,1.27,13.92,10.13,3.8,0,0,1.27,13.92,11.39,1.27,0,0,0,8.86,1.27,1.27,0,1.27,2.53,0,0,0,0,2.53,0,5.06,1.27,1.27,0,1.27,0,0,0,1.27,12.66,6.33,2.53,2.53,2.53,1.27,8.86,3.8,1.27,12.66,3.8,10.13,2.53,1.27,2.53,2.53,0,0,0,2.53,0,0,0,2.53,0,15.19,8.86,0,0,0,0,2.53,0,2.53,0,0,1.27,0
t_sheraton_7.txt,1,64,82.6,73.4,35.37,99,16,14.06,89.06,48.44,7.81,3.12,0,3.12,0,0,0,4.69,7.81,12.5,7.81,1.56,10.94,0,15.62,12.5,0,0,4.69,1.56,7.81,7.81,0,0,0,0,4.69,0,0,0,0,4.69,1.56,1.56,0,0,1.56,1.56,3.12,1.56,0,1.56,0,0,0,0,0,17.19,3.12,1.56,4.69,7.81,0,4.69,10.94,0,15.62,3.12,7.81,4.69,6.25,3.12,1.56,1.56,0,0,0,0,0,0,0,0,14.06,4.69,6.25,1.56,0,0,1.56,0,0,0,0,0,0
