Filename,Segment,WC,WPS,Sixltr,Dic,Pronoun,I,We,Self,You,Other,Negate,Assent,Article,Preps,Number,Affect,Posemo,Posfeel,Optim,Negemo,Anx,Anger,Sad,Cogmech,Cause,Insight,Discrep,Inhib,Tentat,Certain,Senses,See,Hear,Feel,Social,Comm,Othref,Friends,Family,Humans,Time,Past,Present,Future,Space,Up,Down,Incl,Excl,Motion,Occup,School,Job,Achieve,Leisure,Home,Sports,TV,Music,Money,Metaph,Relig,Death,Physcal,Body,Sexual,Eating,Sleep,Groom,Swear,Nonfl,Fillers,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,Deceptive_Class
t_hardrock_13.txt,1,62,12.4,16.13,74.19,4.84,0,1.61,1.61,0,0,3.23,0,16.13,3.23,0,8.06,8.06,0,1.61,0,0,0,0,3.23,0,0,1.61,0,0,3.23,0,0,0,0,1.61,0,1.61,0,0,0,1.61,8.06,11.29,0,3.23,0,0,4.84,6.45,0,3.23,0,1.61,3.23,6.45,4.84,0,0,1.61,0,0,0,0,3.23,0,0,0,1.61,3.23,0,0,0,17.74,6.45,3.23,0,0,0,1.61,0,0,3.23,3.23,0,0
t_hardrock_14.txt,1,120,10,18.33,72.5,6.67,0.83,1.67,2.5,0.83,0.83,0,0,12.5,12.5,2.5,8.33,8.33,0.83,0.83,0,0,0,0,1.67,0,0,1.67,0,1.67,1.67,0,0,0,0,4.17,0,3.33,0,0,0,2.5,3.33,10.83,0,1.67,0.83,0,9.17,0,0.83,1.67,0,0,1.67,3.33,3.33,0,0,0,0.83,0,0,0,1.67,0,0,0.83,0.83,0.83,0,0,0,15,10,3.33,0,0,0,0,1.67,0,0,0,0,0
t_hardrock_15.txt,1,107,26.75,19.63,70.09,9.35,5.61,0.93,6.54,0,1.87,0.93,0,9.35,10.28,0.93,5.61,3.74,0.93,0,1.87,0,0,0,1.87,0,0,1.87,0,0.93,0,3.74,1.87,1.87,0,11.21,4.67,2.8,0,0,2.8,0.93,1.87,8.41,0.93,5.61,1.87,0.93,8.41,2.8,0.93,0,0,0,0,3.74,2.8,0.93,0,0,0,0,0,0,1.87,0,0,0.93,0.93,0.93,0,0,0,33.64,16.82,7.48,0,0,0.93,8.41,0,0,0,0,0,0
t_hardrock_16.txt,1,101,20.2,20.79,70.3,10.89,2.97,3.96,6.93,1.98,0,0,0,6.93,11.88,1.98,6.93,5.94,0.99,1.98,0.99,0,0,0,1.98,1.98,0.99,0,0,1.98,0.99,0.99,0,0,0.99,9.9,0,5.94,0,1.98,0.99,2.97,4.95,3.96,0.99,4.95,1.98,0,8.91,2.97,0.99,2.97,0.99,0.99,1.98,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,4.95,3.96,0,0,0,0,0.99,0,0,0,0,0,0
t_hardrock_17.txt,1,80,10,15,63.75,11.25,0,6.25,6.25,2.5,1.25,1.25,0,10,17.5,3.75,3.75,3.75,0,0,0,0,0,0,3.75,1.25,0,2.5,0,0,1.25,1.25,1.25,0,0,11.25,1.25,10,0,0,0,3.75,7.5,3.75,0,3.75,1.25,1.25,6.25,2.5,2.5,2.5,1.25,2.5,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,18.75,12.5,1.25,0,0,0,3.75,0,0,0,0,1.25,0
t_hardrock_18.txt,1,118,13.11,22.88,76.27,8.47,4.24,2.54,6.78,0,0,0,0,11.86,12.71,0.85,7.63,7.63,1.69,2.54,0,0,0,0,2.54,0,0.85,1.69,0,0,2.54,0,0,0,0,2.54,0,2.54,0,0,0,2.54,7.63,5.08,0,3.39,0,0,7.63,1.69,1.69,4.24,0,0.85,3.39,5.93,5.93,0,0,0,0.85,0,0,0,3.39,0,0,0,0.85,3.39,0,0,0,10.17,7.63,0,0,0,0,0,1.69,0,0.85,0,0,0
t_hardrock_19.txt,1,211,11.72,15.17,76.3,11.37,7.58,0.47,8.06,0,1.9,0.95,0,13.27,12.32,1.9,4.74,4.74,0.95,0.47,0,0,0,0,5.69,0.95,1.42,1.9,0.47,1.42,0.47,1.42,0.47,0,0.47,6.64,1.42,2.84,0,0.47,1.42,3.79,7.11,6.64,0,2.84,1.42,0,6.16,0.47,1.9,1.42,0.95,0.95,0,3.32,2.84,0,0.95,0,0.47,0,0,0,2.84,0,0.47,0.95,0,1.42,0,0,0,16.59,9.95,4.27,0.47,0,0,0.47,0.47,0,0.47,0,0.47,0
t_hardrock_2.txt,1,173,19.22,10.4,69.94,4.62,2.31,0,2.31,1.73,0.58,0.58,0,16.18,12.72,0.58,2.31,2.31,1.16,0.58,0,0,0,0,2.31,0,0.58,0,0.58,4.05,1.73,1.73,0.58,0.58,0,2.89,0.58,2.31,0,0,0,1.73,2.31,10.98,0.58,6.94,2.31,0,8.09,5.2,2.31,1.16,0,0.58,0.58,2.89,1.16,0,0,1.16,1.16,0,0,0,2.89,0,0,2.31,0,0.58,0,0,0,23.7,7.51,1.73,0,0,0,2.31,0.58,4.62,1.73,3.47,1.73,0
t_hardrock_20.txt,1,51,12.75,19.61,62.75,7.84,0,3.92,3.92,0,0,0,0,7.84,11.76,1.96,5.88,5.88,0,0,0,0,0,0,7.84,0,3.92,3.92,0,0,1.96,1.96,1.96,0,0,3.92,0,3.92,0,0,0,0,5.88,1.96,0,1.96,1.96,0,9.8,3.92,0,1.96,1.96,0,0,5.88,3.92,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.61,7.84,5.88,0,0,0,0,0,0,0,3.92,1.96,0
t_hardrock_3.txt,1,90,18,17.78,77.78,8.89,4.44,0,4.44,0,1.11,1.11,0,11.11,8.89,0,10,7.78,1.11,1.11,2.22,0,1.11,1.11,10,2.22,1.11,4.44,0,1.11,3.33,1.11,0,0,0,1.11,0,1.11,0,0,0,3.33,7.78,7.78,1.11,3.33,1.11,1.11,6.67,3.33,0,2.22,0,1.11,1.11,2.22,2.22,0,0,0,0,0,0,0,4.44,0,1.11,2.22,0,1.11,0,0,0,22.22,10,5.56,0,0,0,2.22,2.22,0,2.22,0,0,0
t_hardrock_4.txt,1,302,12.08,14.57,66.89,6.29,2.32,0,2.32,2.32,0.33,0.66,0,10.6,10.6,0.99,4.3,3.64,0.33,0.66,0.66,0,0,0,2.98,0,0.33,1.66,0.33,2.65,1.99,1.99,0.99,0.66,0.33,3.64,0.66,2.65,0,0,0,2.32,2.32,9.27,1.32,6.95,1.32,0.66,6.95,3.97,0.33,0.66,0.66,0.66,0,3.64,1.99,0.33,0.66,1.32,0,0,0,0,1.66,0,0.33,0.66,0,0.66,0,0,0.33,21.52,10.6,3.31,0,0,0,0.33,0.99,0.66,2.65,1.99,0.99,0
t_hardrock_5.txt,1,65,32.5,13.85,73.85,13.85,1.54,6.15,7.69,1.54,3.08,0,0,7.69,12.31,0,6.15,6.15,3.08,1.54,0,0,0,0,4.62,1.54,3.08,0,0,0,1.54,3.08,1.54,1.54,0,13.85,3.08,10.77,0,0,0,3.08,9.23,10.77,1.54,4.62,1.54,0,12.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,0,1.54,0,0,0,0,0,0,1.54,1.54,0,0,0,0,0,0,0,0,0,0,0
t_hardrock_6.txt,1,92,15.33,15.22,64.13,4.35,0,3.26,3.26,0,0,0,0,8.7,16.3,7.61,4.35,4.35,0,2.17,0,0,0,0,3.26,0,0,0,3.26,2.17,3.26,1.09,1.09,0,0,5.43,1.09,3.26,0,0,0,3.26,4.35,2.17,0,3.26,2.17,0,8.7,0,0,0,0,0,0,2.17,2.17,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,15.22,6.52,4.35,0,0,0,0,0,0,0,0,4.35,0
t_hardrock_7.txt,1,144,24,14.58,65.97,4.17,1.39,0,1.39,2.08,0.69,0.69,0,12.5,16.67,0,6.94,6.25,0.69,1.39,0.69,0,0,0,2.08,0,0.69,0.69,0.69,1.39,0,2.78,1.39,0,1.39,4.17,0,2.78,0.69,0,0.69,0,1.39,4.17,0,7.64,3.47,0,8.33,3.47,1.39,3.47,0.69,2.08,1.39,1.39,0.69,0,0,0,0.69,0,0,0,3.47,0.69,0.69,1.39,0,0.69,0,0,0,20.83,6.25,4.86,0,0,0,0.69,2.08,4.17,0,1.39,1.39,0
t_hardrock_8.txt,1,64,12.8,18.75,73.44,3.12,0,0,0,0,0,1.56,0,6.25,14.06,1.56,9.38,9.38,0,1.56,0,0,0,0,3.12,0,0,1.56,0,0,3.12,0,0,0,0,6.25,0,1.56,1.56,1.56,0,6.25,6.25,1.56,3.12,4.69,1.56,0,14.06,0,0,4.69,0,1.56,3.12,4.69,4.69,0,0,0,1.56,0,0,0,1.56,0,0,0,0,1.56,0,0,0,10.94,7.81,1.56,0,0,0,0,0,0,1.56,0,0,0
t_hardrock_9.txt,1,153,15.3,15.03,75.82,8.5,1.31,5.23,6.54,0,0.65,0.65,0,9.8,11.76,0.65,2.61,2.61,0.65,0,0,0,0,0,3.27,0.65,1.31,1.31,0,0,2.61,2.61,1.31,0,0.65,9.15,1.31,5.88,0.65,0.65,0,5.88,9.8,5.88,0.65,4.58,0.65,0,9.8,0.65,0.65,1.31,0,0.65,0.65,4.58,3.27,0,1.31,0,1.31,0,0,0,1.96,0,0.65,0,0.65,1.31,0,0,0,9.15,6.54,2.61,0,0,0,0,0,0,0,0,0,0
t_talbott_1.txt,1,104,26,17.31,77.88,8.65,3.85,0.96,4.81,0,0.96,1.92,0,10.58,10.58,0,5.77,5.77,2.88,0,0,0,0,0,6.73,1.92,0,4.81,0,0.96,2.88,2.88,0,0.96,0,4.81,1.92,1.92,0,0,0.96,0.96,2.88,13.46,0,4.81,1.92,0,6.73,8.65,1.92,0,0,0,0,1.92,0,1.92,0,0,0.96,0,0,0,5.77,0,1.92,3.85,0,0,0,0,0,13.46,1.92,0.96,0,0,0,1.92,4.81,0,3.85,0,0,0
t_talbott_10.txt,1,112,12.44,21.43,73.21,7.14,1.79,3.57,5.36,0,0.89,0.89,0,14.29,11.61,2.68,7.14,5.36,1.79,2.68,1.79,0,0,0,6.25,0.89,0.89,2.68,0.89,0,1.79,0,0,0,0,8.04,1.79,5.36,0.89,0,0,6.25,7.14,0,0,4.46,3.57,0.89,4.46,2.68,0.89,1.79,0,0,1.79,3.57,2.68,0,0,0,0.89,0,0,0,0.89,0,0,0.89,0,0,0,0,0,14.29,10.71,2.68,0,0,0,0,0,0,0,0,0.89,0
t_talbott_11.txt,1,57,8.14,15.79,75.44,5.26,3.51,1.75,5.26,0,0,0,0,8.77,7.02,5.26,5.26,5.26,0,3.51,0,0,0,0,3.51,0,1.75,0,1.75,5.26,0,0,0,0,0,3.51,0,1.75,0,1.75,0,3.51,3.51,7.02,1.75,7.02,1.75,0,8.77,3.51,1.75,3.51,1.75,0,1.75,3.51,3.51,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,21.05,12.28,3.51,0,0,0,0,5.26,0,0,0,0,0
t_talbott_12.txt,1,181,25.86,21.55,70.72,11.05,3.87,4.97,8.84,0.55,0,1.66,0.55,9.94,13.26,0.55,3.31,3.31,0,0.55,0,0,0,0,5.52,0.55,2.21,2.76,0,1.1,1.1,4.42,1.1,2.21,0.55,8.29,1.66,6.08,0,0.55,0,1.1,6.63,4.97,0,4.42,0.55,1.1,6.08,2.76,1.66,2.21,2.21,0,0,1.66,1.1,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.26,3.31,7.18,0,0,0,0.55,0.55,1.1,0.55,0,0,0
t_talbott_13.txt,1,152,16.89,17.76,76.32,6.58,5.26,0,5.26,0.66,0,1.32,0,11.18,15.79,1.97,7.24,6.58,0.66,1.97,0.66,0,0,0.66,1.32,0,0,1.32,0,1.97,2.63,0.66,0,0.66,0,1.32,0.66,0.66,0,0,0,3.29,2.63,7.89,1.32,2.63,0.66,0,7.24,4.61,0.66,4.61,0,2.63,1.97,4.61,4.61,0,0,0,3.95,0,0,0,7.24,1.97,0.66,0.66,0,5.26,0,0,0,20.39,5.92,2.63,0,0.66,2.63,2.63,3.29,0,0,2.63,0,0
t_talbott_14.txt,1,102,11.33,22.55,71.57,10.78,0.98,8.82,9.8,0,0,0,0,13.73,12.75,0,4.9,4.9,2.94,0.98,0,0,0,0,0.98,0,0,0.98,0,0,0.98,0.98,0.98,0,0,10.78,0,9.8,0,0.98,0,1.96,5.88,2.94,1.96,3.92,2.94,0,5.88,0.98,1.96,3.92,2.94,1.96,0,5.88,2.94,0,1.96,0.98,0,0,0,0,2.94,0,1.96,0,0.98,0.98,0,0,0,8.82,8.82,0,0,0,0,0,0,0,0,0,0,0
t_talbott_15.txt,1,171,13.15,17.54,74.85,5.26,1.17,2.92,4.09,0,0,0.58,0,12.28,9.94,1.75,5.26,5.26,0,1.75,0,0,0,0,2.92,0,0,1.17,0,1.17,1.17,0.58,0.58,0,0,5.26,0.58,3.51,0,0.58,0,2.34,6.43,5.85,0.58,8.19,1.17,0,11.11,1.75,2.34,1.75,0.58,0,1.17,2.92,2.92,0,0,0,0.58,0,0,0,1.75,0,0,0.58,0.58,1.17,0,0,0,15.2,9.36,5.26,0,0,0,0,0,0,0,0,0.58,0
t_talbott_16.txt,1,129,12.9,19.38,64.34,3.88,1.55,0,1.55,0.78,0,2.33,0,10.08,14.73,1.55,3.88,3.1,0,0.78,0.78,0,0,0,6.2,0,0.78,2.33,1.55,1.55,1.55,0,0,0,0,2.33,1.55,0.78,0,0,0,2.33,0,8.53,0,5.43,1.55,0,8.53,1.55,1.55,3.1,2.33,0,0.78,3.88,3.1,0,0,0,0,0,0,0,2.33,0,0,0.78,0.78,1.55,0,0,0,22.48,6.98,6.2,0,1.55,0,0.78,4.65,0,2.33,0,0,0
t_talbott_17.txt,1,116,12.89,17.24,69.83,7.76,0.86,1.72,2.59,0.86,0,0,0,7.76,11.21,6.03,4.31,4.31,0,2.59,0,0,0,0,6.03,1.72,0,3.45,0,4.31,1.72,0,0,0,0,4.31,0,4.31,0,0,0,0,1.72,4.31,2.59,9.48,4.31,0.86,8.62,2.59,0.86,0,0,0,0,0.86,0.86,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0.86,15.52,7.76,4.31,0,0,0,0,0.86,0,1.72,0,0.86,0
t_talbott_18.txt,1,51,10.2,17.65,72.55,7.84,7.84,0,7.84,0,0,0,0,9.8,17.65,1.96,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,1.96,1.96,0,0,0,0,0,0,0,0,0,0,5.88,7.84,1.96,1.96,0,0,0,7.84,0,0,1.96,1.96,1.96,0,3.92,3.92,0,0,0,0,0,0,0,1.96,0,0,0,0,1.96,0,0,0,19.61,7.84,9.8,0,0,0,1.96,0,0,0,0,0,0
t_talbott_19.txt,1,166,18.44,18.07,76.51,7.23,1.2,3.61,4.82,0.6,1.2,0.6,0,12.65,13.25,1.2,4.22,4.22,0,1.2,0,0,0,0,3.01,0,0.6,1.81,0,0,1.2,0,0,0,0,7.83,0,5.42,0.6,0.6,0,6.02,4.22,7.83,0,6.63,0.6,1.2,6.63,3.61,2.41,0.6,0,0,0.6,4.22,1.81,1.2,0,0,0.6,0,0,0,2.41,0,0,2.41,0,0,0,0,0,10.84,4.82,2.41,0,0,0,0.6,0,0,0.6,2.41,0,0
t_talbott_2.txt,1,114,11.4,19.3,74.56,7.02,0.88,5.26,6.14,0.88,0,0,0,18.42,10.53,0,6.14,5.26,0,0.88,0.88,0,0,0.88,1.75,0,0,0.88,0.88,0,2.63,0.88,0.88,0,0,7.89,0.88,6.14,0,0,0,3.51,5.26,4.39,0,2.63,1.75,0,8.77,0,1.75,2.63,1.75,0,0.88,3.51,3.51,0,0,0,0.88,0,0,0,2.63,0,0,0.88,0,1.75,0,0,0,8.77,7.89,0,0,0,0,0.88,0,0,0,0,0,0
t_talbott_20.txt,1,68,6.18,26.47,66.18,4.41,0,1.47,1.47,0,0,1.47,0,2.94,11.76,1.47,7.35,7.35,0,4.41,0,0,0,0,4.41,0,1.47,1.47,0,1.47,1.47,1.47,0,1.47,0,2.94,1.47,1.47,0,0,0,5.88,4.41,4.41,0,4.41,1.47,0,7.35,2.94,0,5.88,2.94,1.47,2.94,2.94,1.47,0,1.47,0,1.47,0,0,0,2.94,1.47,0,0,0,1.47,0,0,0,17.65,16.18,1.47,0,0,0,0,0,0,0,0,0,0
t_talbott_3.txt,1,71,17.75,16.9,74.65,4.23,0,2.82,2.82,0,0,2.82,0,5.63,14.08,0,8.45,7.04,1.41,1.41,1.41,0,0,0,2.82,0,0,2.82,0,0,4.23,1.41,0,1.41,0,4.23,0,4.23,0,0,0,4.23,7.04,7.04,0,5.63,2.82,0,5.63,4.23,0,0,0,0,0,8.45,4.23,1.41,0,0,0,0,0,0,4.23,0,0,2.82,1.41,1.41,0,0,0,25.35,4.23,8.45,2.82,0,0,1.41,1.41,0,1.41,5.63,0,0
t_talbott_4.txt,1,114,16.29,20.18,78.07,11.4,4.39,3.51,7.89,2.63,0,2.63,0,9.65,10.53,4.39,6.14,5.26,0.88,0,0.88,0,0,0.88,2.63,0,0,2.63,0,2.63,1.75,1.75,0,0.88,0,8.77,0.88,6.14,0,0.88,0,3.51,7.02,7.02,0.88,1.75,0,0,8.77,3.51,0.88,1.75,0,0,1.75,1.75,1.75,0,0,0,0,0,0,0,0.88,0,0,0.88,0.88,0,0,0,0,15.79,6.14,3.51,0,0,0,0,0,0,2.63,3.51,0,0
t_talbott_5.txt,1,91,15.17,18.68,76.92,6.59,5.49,0,5.49,0,0,0,0,12.09,16.48,1.1,6.59,6.59,0,3.3,0,0,0,0,2.2,0,0,1.1,0,0,2.2,1.1,0,0,1.1,1.1,0,1.1,0,0,0,4.4,9.89,3.3,1.1,3.3,1.1,0,6.59,2.2,0,2.2,0,2.2,1.1,3.3,2.2,1.1,0,0,0,0,0,0,2.2,0,1.1,1.1,1.1,0,0,0,0,8.79,6.59,1.1,0,0,0,0,1.1,0,0,0,0,0
t_talbott_6.txt,1,111,10.09,13.51,73.87,10.81,2.7,3.6,6.31,0.9,2.7,0,0,11.71,10.81,1.8,4.5,4.5,0.9,0,0,0,0,0,1.8,0,0,1.8,0,1.8,3.6,1.8,0.9,0,0,8.11,0,7.21,0,0.9,0,0,2.7,9.91,1.8,8.11,1.8,0,6.31,5.41,0,0,0,0,0,0.9,0.9,0,0,0,0.9,0,0,0,2.7,0,0.9,0.9,0.9,0,0,0,0.9,16.22,12.61,2.7,0,0.9,0,0,0,0,0,0,0,0
t_talbott_7.txt,1,219,11.53,16.89,75.8,9.59,2.74,4.57,7.31,0.46,0.46,1.83,0.46,10.96,13.7,1.83,4.11,3.2,0.46,0.46,0.91,0,0,0,4.11,0,1.83,1.37,0.46,0,4.11,1.83,0,0.91,0.46,8.68,0.91,5.94,0.46,0.91,0,2.28,6.85,5.48,0,3.2,0.46,0.46,9.59,1.37,1.83,0.91,0.46,0.46,0.46,3.2,2.74,0,0,0,0.91,0,0,0,4.11,0,0,2.28,1.37,0.91,0,0,0,13.7,6.85,1.37,0,0,0,1.83,0.46,0,1.83,0,1.37,0
t_talbott_8.txt,1,137,13.7,18.98,76.64,6.57,1.46,2.92,4.38,0.73,0,1.46,0,13.87,9.49,0.73,5.11,4.38,0,2.19,0.73,0.73,0,0,5.11,0.73,2.19,2.19,0,1.46,0.73,2.19,0,1.46,0,8.03,2.92,4.38,0,0,0.73,0.73,7.3,8.76,0,7.3,1.46,0.73,7.3,2.92,0.73,2.19,0.73,0.73,0.73,3.65,2.19,0,0,0.73,0.73,0,0,0,3.65,0,0,2.19,0.73,0.73,0,0,0,19.71,7.3,5.11,0,0,0,0,4.38,0,1.46,1.46,0,0
t_talbott_9.txt,1,100,8.33,19,73,8,1,6,7,0,1,0,0,12,9,3,6,6,2,0,0,0,0,0,4,0,1,1,1,1,1,0,0,0,0,10,1,7,1,0,0,4,5,7,2,7,1,1,4,3,4,2,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,17,12,2,0,0,0,0,0,2,1,0,0,0
t_conrad_1.txt,1,235,12.37,14.04,71.06,6.38,1.28,2.13,3.4,0.43,0.43,1.7,0.43,11.49,10.64,2.55,2.98,2.98,0,0.43,0,0,0,0,2.98,0,0,2.55,0,2.98,2.13,2.98,0.85,1.28,0.43,5.11,1.28,3.4,0,0,0.43,0.85,6.38,6.38,0.85,6.81,1.7,0.43,5.53,4.68,0.43,1.7,0.43,0.85,0.85,6.38,5.53,0.85,0.43,0,1.28,0,0,0,2.98,0,0,1.28,0.43,1.7,0,0,0,11.91,8.09,1.28,0,0,0,0,0,0,0.43,0.85,1.28,0
t_conrad_10.txt,1,95,19,16.84,76.84,10.53,4.21,4.21,8.42,1.05,0,1.05,0,8.42,15.79,0,5.26,4.21,0,1.05,1.05,0,0,1.05,3.16,1.05,2.11,0,0,0,2.11,4.21,1.05,0,3.16,7.37,0,6.32,0,1.05,0,4.21,6.32,11.58,0,6.32,1.05,2.11,11.58,2.11,0,1.05,0,1.05,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,7.37,5.26,1.05,0,0,0,0,0,0,1.05,0,0,0
t_conrad_11.txt,1,62,12.4,17.74,74.19,4.84,0,4.84,4.84,0,0,0,0,14.52,16.13,3.23,9.68,9.68,0,1.61,0,0,0,0,0,0,0,0,0,1.61,1.61,1.61,1.61,0,0,4.84,0,4.84,0,0,0,1.61,6.45,8.06,0,1.61,0,0,4.84,0,0,6.45,1.61,0,4.84,3.23,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.29,8.06,3.23,0,0,0,0,0,0,0,0,0,0
t_conrad_12.txt,1,190,15.83,24.74,75.79,5.26,2.11,2.63,4.74,0,0,1.58,0.53,11.58,11.58,2.63,7.37,7.37,1.05,1.05,0,0,0,0,4.21,0.53,1.58,1.58,0.53,0.53,3.16,2.11,0,0,1.05,4.21,0.53,2.63,0,0,0.53,3.16,8.95,5.26,1.05,1.58,0,0.53,11.05,3.68,0.53,1.05,0,0,1.05,2.63,1.58,0,0,0,1.58,0.53,0,0.53,4.21,0.53,0.53,2.63,0,0.53,0,0,0,14.21,5.79,1.58,0,0,0,0.53,2.11,1.05,0.53,2.11,0.53,0
t_conrad_13.txt,1,149,10.64,14.09,64.43,6.71,3.36,0,3.36,2.01,0,0,0,7.38,13.42,2.68,4.7,4.7,0.67,0.67,0,0,0,0,2.68,0,0,1.34,1.34,0,2.01,0,0,0,0,3.36,0,3.36,0,0,0,2.68,6.04,5.37,1.34,8.72,4.7,0,8.72,0,2.68,0,0,0,0,4.03,4.03,0,0,0,0.67,0,0,0,2.68,0,0,0,1.34,2.01,0,0,0,17.45,8.05,4.03,0,0,0,1.34,0.67,0,0.67,1.34,1.34,0
t_conrad_14.txt,1,123,9.46,24.39,73.17,10.57,4.07,1.63,5.69,0,0,1.63,0,11.38,13.01,0,5.69,5.69,0.81,0,0,0,0,0,4.07,0,2.44,1.63,0,0,1.63,0.81,0.81,0,0,6.5,1.63,2.44,0,1.63,0,1.63,7.32,6.5,0,3.25,1.63,0.81,6.5,1.63,1.63,0,0,0,0,4.07,2.44,0.81,0,0,0.81,0,0,0,3.25,0.81,0.81,1.63,0.81,0,0,0,0,19.51,11.38,0.81,0,0,0,1.63,0,0,4.07,1.63,0,0
t_conrad_15.txt,1,105,52.5,15.24,70.48,7.62,4.76,0.95,5.71,0,0,0.95,0.95,11.43,6.67,2.86,10.48,9.52,0,0.95,0.95,0.95,0,0,3.81,0,0.95,1.9,0.95,0,2.86,1.9,0.95,0.95,0,2.86,0.95,1.9,0,0,0,0.95,8.57,1.9,0,1.9,1.9,0,6.67,1.9,0,1.9,0.95,0,0.95,3.81,3.81,0,0.95,0,0.95,0,0,0,0.95,0,0,0,0,0.95,0,0,0,10.48,0,9.52,0,0,0,0.95,0,0,0,0,0,0
t_conrad_16.txt,1,54,13.5,18.52,79.63,5.56,0,5.56,5.56,0,0,0,0,7.41,11.11,1.85,11.11,11.11,0,5.56,0,0,0,0,1.85,0,1.85,0,0,1.85,1.85,3.7,1.85,0,1.85,9.26,0,5.56,1.85,0,0,7.41,11.11,1.85,0,1.85,1.85,0,9.26,0,0,3.7,0,1.85,1.85,7.41,7.41,0,0,0,1.85,0,0,0,3.7,0,0,1.85,0,1.85,0,0,0,14.81,7.41,7.41,0,0,0,0,0,0,0,0,0,0
t_conrad_17.txt,1,107,13.38,13.08,70.09,4.67,0.93,1.87,2.8,0.93,0,1.87,0.93,7.48,10.28,4.67,2.8,2.8,0,0,0,0,0,0,3.74,0,0,1.87,0.93,0.93,3.74,0,0,0,0,6.54,0,2.8,0,0.93,1.87,3.74,9.35,1.87,0,2.8,1.87,0,9.35,1.87,0,0,0,0,0,5.61,3.74,0,0.93,0.93,1.87,0,0,0,3.74,0.93,0,1.87,0,0.93,0,0,0,16.82,11.21,1.87,0,0,0,0,0,0,0,3.74,0,0
t_conrad_18.txt,1,83,13.83,9.64,77.11,10.84,0,6.02,6.02,1.2,1.2,1.2,0,8.43,10.84,1.2,9.64,9.64,1.2,3.61,0,0,0,0,3.61,0,0,2.41,1.2,1.2,1.2,1.2,0,1.2,0,10.84,0,9.64,0,0,0,2.41,9.64,8.43,0,3.61,1.2,1.2,6.02,2.41,2.41,0,0,0,0,3.61,3.61,0,0,0,0,0,0,0,1.2,0,0,0,0,1.2,0,0,0,9.64,3.61,1.2,0,0,0,3.61,0,0,1.2,0,0,0
t_conrad_19.txt,1,224,12.44,10.27,74.55,10.71,2.68,4.91,7.59,0.45,0.89,1.79,0.89,13.39,8.04,1.34,3.57,3.12,0.89,0.45,0.45,0,0,0,7.14,0.45,1.79,4.02,0.45,1.34,1.79,0.45,0,0,0,7.14,0,6.7,0,0.45,0,3.57,8.48,6.7,1.34,3.57,1.79,0.89,3.12,3.57,1.79,1.79,0.45,0,1.34,2.68,1.79,0,0,0,0.45,0,0,0,4.02,0,0,3.57,0,0.45,0,0,0,12.05,8.04,2.68,0,0,0,0,0,0,0.89,0,0.45,0
t_conrad_2.txt,1,109,9.08,19.27,73.39,9.17,3.67,1.83,5.5,1.83,0.92,0.92,0,9.17,10.09,0.92,10.09,8.26,2.75,3.67,1.83,0,0,0.92,2.75,0,0,0,0.92,0.92,0.92,2.75,0.92,0,0,6.42,0.92,4.59,0,0.92,0,2.75,9.17,6.42,1.83,6.42,0.92,0,9.17,2.75,3.67,3.67,0,0,3.67,1.83,0.92,0,0,0,0.92,0,0,0,6.42,0,2.75,2.75,0,0.92,0,0,0,17.43,9.17,0.92,0,0,0,1.83,1.83,1.83,1.83,0,0,0
t_conrad_20.txt,1,206,20.6,13.59,74.76,12.14,3.88,5.34,9.22,0,1.46,2.91,0,10.19,14.56,1.94,1.94,1.94,0,1.94,0,0,0,0,4.37,0,1.94,1.94,0.49,0.97,0.97,2.43,1.46,0.49,0.49,7.77,0,6.8,0.97,0,0,2.91,5.83,6.31,0.97,6.8,2.91,0.49,6.31,3.88,1.46,0.49,0,0.49,0,3.88,3.88,0,0,0,0,0,0,0,0.97,0,0,0,0.49,0.97,0,0,0,18.45,7.28,3.4,0,0,0,0,0.49,0,2.43,1.94,2.91,0
